dataset,model,randomseed,train_r2,test_r2,json
588_fri_c4_1000_100,QM-11-bic,1,0.8630316011084571,0.8489394966661152,"{""program"": {""codes"": [""target"", ""add:2"", ""tanh:1"", ""oz3"", ""tanh:1"", ""squared:1"", ""add:2"", ""oz35"", ""multiply:2"", ""oz1"", ""oz2"", ""oz51"", ""oz98"", ""oz19"", ""oz1"", ""oz38"", ""add:2"", ""oz49"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""add:2"", ""multiply:2"", ""gaussian:2"", ""add:2"", ""exp:1"", ""squared:1"", ""oz69"", ""oz12"", ""oz89"", ""gaussian:2"", ""oz99"", ""oz56"", ""oz12"", ""sqrt:1"", ""sqrt:1"", ""oz74""], ""data"": {}, ""qid"": 1}, ""params"": [{""scale"": 2.7648850679397583, ""scale_offset"": 0.0, ""w"": 1.0106953443850555, ""bias"": 0.16181769151855882, ""detect_scale"": 0}, {}, {}, {""scale"": 0.4190342764226408, ""scale_offset"": -0.04128162088058889, ""w"": 0.9619027522344141, ""bias"": -1.2572514470743887, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5836268359553473, ""scale_offset"": 0.026205280181020498, ""w"": 0.0096191487481501, ""bias"": -1.2888572195197872, ""detect_scale"": 0}, {}, {""scale"": 0.4337805772328138, ""scale_offset"": 0.0015632748752832449, ""w"": -1.0794968338033426, ""bias"": -0.3854629764797542, ""detect_scale"": 0}, {""scale"": 0.5885143142679297, ""scale_offset"": -0.015343121450860054, ""w"": -2.0437023715117304, ""bias"": -0.5892969152974746, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""tanh:1"", ""in-linear:0"", ""tanh:1"", ""squared:1"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
589_fri_c2_1000_25,QM-11-bic,1,0.9052667505008527,0.8705855995136337,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""oz4"", ""gaussian:2"", ""gaussian:2"", ""oz2"", ""oz1"", ""oz1"", ""oz5"", ""gaussian:2"", ""oz12"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""oz8"", ""multiply:2"", ""exp:1"", ""oz3"", ""tanh:1"", ""oz16"", ""gaussian:2"", ""oz14"", ""tanh:1"", ""oz7"", ""gaussian:2"", ""oz24"", ""linear:1"", ""exp:1"", ""oz3"", ""oz16"", ""add:2""], ""data"": {}, ""qid"": 11}, ""params"": [{""scale"": 2.3572489619255066, ""scale_offset"": 0.0, ""w"": 1.532748533263209, ""bias"": -0.7127960749994392, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5794596177764054, ""scale_offset"": -0.13556517822807654, ""w"": 0.11544620736110345, ""bias"": -1.2450027024745045, ""detect_scale"": 0}, {}, {}, {""scale"": 0.582022262125617, ""scale_offset"": -0.03187026772834361, ""w"": -1.2437547764499, ""bias"": 0.6019530742624445, ""detect_scale"": 0}, {""scale"": 0.4791282189093998, ""scale_offset"": -0.061892456052824854, ""w"": -1.5709112391203408, ""bias"": 0.5650302168414508, ""detect_scale"": 0}, {""scale"": 0.4791282189093998, ""scale_offset"": -0.061892456052824854, ""w"": 0.39250286678188834, ""bias"": -0.13279997171807273, ""detect_scale"": 0}, {""scale"": 0.5754793126648925, ""scale_offset"": 0.02473233650624752, ""w"": 0.08442192892110248, ""bias"": 1.0456614639464934, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
590_fri_c0_1000_50,QM-11-bic,1,0.8252503922698804,0.8187882270133646,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""tanh:1"", ""multiply:2"", ""oz1"", ""oz2"", ""oz4"", ""oz5"", ""oz20"", ""oz15"", ""oz49"", ""gaussian:2"", ""gaussian:2"", ""oz6"", ""oz15"", ""inverse:1"", ""oz42"", ""add:2"", ""oz11"", ""oz30"", ""add:2"", ""add:2"", ""exp:1"", ""oz30"", ""oz2"", ""gaussian:2"", ""oz2"", ""log:1"", ""gaussian:2"", ""oz5"", ""tanh:1"", ""oz41"", ""oz23"", ""add:2"", ""gaussian:2"", ""exp:1"", ""gaussian:1""], ""data"": {}, ""qid"": 18}, ""params"": [{""scale"": 2.5234233140945435, ""scale_offset"": 0.0, ""w"": 0.722135765484661, ""bias"": 0.5363099360286532, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.5873530927241343, ""scale_offset"": 0.02166177286952734, ""w"": -1.2127590186236556, ""bias"": -1.2548767232895748, ""detect_scale"": 0}, {""scale"": 0.5882009193023411, ""scale_offset"": -0.05229233924020082, ""w"": -0.847533263990778, ""bias"": -0.8054484672789679, ""detect_scale"": 0}, {""scale"": 0.584463279965559, ""scale_offset"": 0.06016811478696764, ""w"": 0.5083268207997821, ""bias"": -0.7597089047565891, ""detect_scale"": 0}, {""scale"": 0.5864802538517574, ""scale_offset"": 0.07053132576646749, ""w"": 0.24592690011097, ""bias"": -0.5375822333304291, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""tanh:1"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
592_fri_c4_1000_25,QM-11-bic,1,0.9222351264735389,0.9204340990518998,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""add:2"", ""oz1"", ""oz2"", ""oz5"", ""oz4"", ""oz2"", ""oz8"", ""add:2"", ""gaussian:2"", ""oz22"", ""multiply:2"", ""oz7"", ""oz22"", ""oz22"", ""multiply:2"", ""oz25"", ""oz16"", ""gaussian:2"", ""oz19"", ""squared:1"", ""oz4"", ""add:2"", ""oz3"", ""gaussian:2"", ""oz8"", ""oz8"", ""oz2"", ""linear:1"", ""sqrt:1"", ""gaussian:2"", ""log:1"", ""gaussian:2"", ""multiply:2"", ""oz6"", ""exp:1"", ""oz8"", ""gaussian:1""], ""data"": {}, ""qid"": 16}, ""params"": [{""scale"": 2.807817578315735, ""scale_offset"": 0.0, ""w"": 0.7457875332550794, ""bias"": -0.5396969893339982, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.45542856696117173, ""scale_offset"": 0.06341880829539151, ""w"": -1.2044622346590228, ""bias"": 0.014250925279322441, ""detect_scale"": 0}, {""scale"": 0.5936530575834991, ""scale_offset"": 0.07952245693467558, ""w"": -1.1591892730640427, ""bias"": 0.8775452533930048, ""detect_scale"": 0}, {""scale"": 0.37878682038420775, ""scale_offset"": 0.05482023602724075, ""w"": 0.504887900478284, ""bias"": 0.004187824261538755, ""detect_scale"": 0}, {""scale"": 0.5681203106000431, ""scale_offset"": 0.047142217279411855, ""w"": -0.24352871751580568, ""bias"": -0.8777947778728192, ""detect_scale"": 0}, {""scale"": 0.5936530575834991, ""scale_offset"": 0.07952245693467558, ""w"": -0.5779332232559768, ""bias"": -1.3473789326338752, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
593_fri_c1_1000_10,QM-11-bic,1,0.946849643438229,0.8909391790661662,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""oz4"", ""gaussian:2"", ""add:2"", ""oz2"", ""oz1"", ""oz3"", ""oz2"", ""oz5"", ""oz4"", ""tanh:1"", ""oz9"", ""tanh:1"", ""gaussian:2"", ""multiply:2"", ""oz6"", ""add:2"", ""gaussian:2"", ""inverse:1"", ""oz8"", ""log:1"", ""linear:1"", ""inverse:1"", ""multiply:2"", ""oz5"", ""linear:1"", ""oz1"", ""linear:1"", ""tanh:1"", ""multiply:2"", ""oz9"", ""squared:1"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""oz8"", ""oz3""], ""data"": {}, ""qid"": 5}, ""params"": [{""scale"": 2.4008868932724, ""scale_offset"": 0.0, ""w"": -1.6416155705928999, ""bias"": 0.31438656807244564, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5845059185644661, ""scale_offset"": -0.06089457767829299, ""w"": -0.17621075475486214, ""bias"": 0.5178922310640839, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5748517438167142, ""scale_offset"": 0.078256707072258, ""w"": -1.0106087947193334, ""bias"": -0.335314796021888, ""detect_scale"": 0}, {""scale"": 0.48922491406671054, ""scale_offset"": 0.028113109751604498, ""w"": -0.8337875994335592, ""bias"": 1.12881781287462, ""detect_scale"": 0}, {""scale"": 0.5757097074106409, ""scale_offset"": -0.07683240273594856, ""w"": 0.3407568060981503, ""bias"": 0.06560982371791321, ""detect_scale"": 0}, {""scale"": 0.5748517438167142, ""scale_offset"": 0.078256707072258, ""w"": -0.3550312485650376, ""bias"": 0.8822734867377926, ""detect_scale"": 0}, {""scale"": 0.5718473075207434, ""scale_offset"": 0.01979267933499068, ""w"": -0.06951430630136228, ""bias"": -1.5482021790395493, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
595_fri_c0_1000_10,QM-11-bic,1,0.8916037498863595,0.8872047628075728,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""add:2"", ""oz5"", ""gaussian:1"", ""add:2"", ""oz1"", ""oz2"", ""oz4"", ""gaussian:1"", ""oz3"", ""oz6"", ""add:2"", ""multiply:2"", ""oz3"", ""oz10"", ""oz6"", ""gaussian:2"", ""oz4"", ""add:2"", ""gaussian:2"", ""oz3"", ""add:2"", ""linear:1"", ""oz7"", ""gaussian:2"", ""multiply:2"", ""exp:1"", ""add:2"", ""add:2"", ""gaussian:1"", ""oz2"", ""oz5"", ""oz3"", ""oz4"", ""oz8"", ""inverse:1""], ""data"": {}, ""qid"": 18}, ""params"": [{""scale"": 2.247878670692444, ""scale_offset"": 0.0, ""w"": 0.8032215471512366, ""bias"": 1.3189660334049087, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5860951800449196, ""scale_offset"": -0.04678464531386271, ""w"": 0.30373406656956675, ""bias"": -0.04990062495153112, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5828832088994284, ""scale_offset"": 0.07524753601290285, ""w"": 0.6775957804787354, ""bias"": 0.3851607723166346, ""detect_scale"": 0}, {""scale"": 0.5629156029022947, ""scale_offset"": 0.02418081510439515, ""w"": 0.7082997045688151, ""bias"": -0.9039629070479507, ""detect_scale"": 0}, {""scale"": 0.5856322252540759, ""scale_offset"": 0.013446421242319047, ""w"": 0.6062414758046849, ""bias"": -2.2283610322936322, ""detect_scale"": 0}, {}, {""scale"": 0.5780066362589779, ""scale_offset"": 0.02661192461941391, ""w"": -0.37367151729138504, ""bias"": -0.00029662234121847087, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""gaussian:1"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""gaussian:1"", ""in-linear:0""], ""version"": ""2022-06-30""}"
598_fri_c0_1000_25,QM-11-bic,1,0.8783155263891389,0.8686122295676131,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""oz4"", ""oz5"", ""gaussian:2"", ""add:2"", ""oz1"", ""multiply:2"", ""oz2"", ""oz1"", ""oz17"", ""gaussian:2"", ""oz13"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""oz8"", ""multiply:2"", ""exp:1"", ""oz3"", ""tanh:1"", ""oz16"", ""gaussian:2"", ""oz14"", ""tanh:1"", ""oz7"", ""gaussian:2"", ""oz24"", ""linear:1"", ""exp:1"", ""oz3"", ""add:2"", ""add:2"", ""oz7""], ""data"": {}, ""qid"": 11}, ""params"": [{""scale"": 2.23604416847229, ""scale_offset"": 0.0, ""w"": 1.4034378762612882, ""bias"": 0.09947762175141386, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5793850965022748, ""scale_offset"": 0.07536476019094698, ""w"": 0.3082596018481762, ""bias"": -0.023054480237220235, ""detect_scale"": 0}, {""scale"": 0.5904349433320669, ""scale_offset"": -0.010452407792210579, ""w"": 0.14227792601023614, ""bias"": -0.7046712973933809, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5882299565598278, ""scale_offset"": 0.04971265812031925, ""w"": -0.7190005438871133, ""bias"": -0.06009181760124248, ""detect_scale"": 0}, {}, {""scale"": 0.5811387519578153, ""scale_offset"": 0.07732088412344455, ""w"": -0.6403099321354115, ""bias"": 0.6556109254607364, ""detect_scale"": 0}, {""scale"": 0.5882299565598278, ""scale_offset"": 0.04971265812031925, ""w"": 0.5058623556539154, ""bias"": 0.5754553944454068, ""detect_scale"": 0}, {""scale"": 0.5792385912319936, ""scale_offset"": -0.019868762634694576, ""w"": 1.3521121166009959e-09, ""bias"": 2.38764818030787e-10, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
599_fri_c2_1000_5,QM-11-bic,1,0.9397037290300422,0.9359163602148242,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""oz3"", ""add:2"", ""oz5"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""oz2"", ""oz1"", ""oz1"", ""oz4"", ""oz3"", ""oz1"", ""sqrt:1"", ""add:2"", ""oz5"", ""oz2"", ""gaussian:2"", ""oz5"", ""add:2"", ""oz1"", ""add:2"", ""oz1"", ""oz1"", ""multiply:2"", ""oz2"", ""multiply:2"", ""tanh:1"", ""oz5"", ""oz2"", ""oz2"", ""add:2"", ""oz1"", ""oz1"", ""exp:1"", ""oz4""], ""data"": {}, ""qid"": 8}, ""params"": [{""scale"": 2.129441499710083, ""scale_offset"": 0.0, ""w"": -2.7925814369181445, ""bias"": 1.3043381671584318, ""detect_scale"": 0}, {}, {""scale"": 0.4261200588031507, ""scale_offset"": -0.015552153488621115, ""w"": 0.3571304230872808, ""bias"": -0.17750272217941712, ""detect_scale"": 0}, {}, {""scale"": 0.5859691652235044, ""scale_offset"": -0.03581008213572204, ""w"": -0.05594633739038038, ""bias"": -1.0470567258464554, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.580735147856062, ""scale_offset"": 0.03398253512755036, ""w"": -0.6667540019848992, ""bias"": -0.20397810295232816, ""detect_scale"": 0}, {""scale"": 0.449738743675002, ""scale_offset"": -0.03304896799009293, ""w"": -0.7832742159462059, ""bias"": 0.08867774599236006, ""detect_scale"": 0}, {""scale"": 0.449738743675002, ""scale_offset"": -0.03304896799009293, ""w"": -0.6051991290379615, ""bias"": -0.3469935308504058, ""detect_scale"": 0}, {""scale"": 0.5608233638071183, ""scale_offset"": -0.05476612297445536, ""w"": -0.12563297856624117, ""bias"": -0.4163219017069678, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
606_fri_c2_1000_10,QM-11-bic,1,0.9338182132380765,0.9112072453273815,"{""program"": {""codes"": [""target"", ""add:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""oz3"", ""add:2"", ""oz1"", ""oz2"", ""oz1"", ""oz5"", ""oz4"", ""oz10"", ""gaussian:2"", ""gaussian:2"", ""oz2"", ""oz4"", ""inverse:1"", ""oz9"", ""add:2"", ""oz3"", ""oz7"", ""add:2"", ""add:2"", ""exp:1"", ""oz7"", ""oz1"", ""gaussian:2"", ""oz1"", ""log:1"", ""gaussian:2"", ""oz2"", ""tanh:1"", ""oz9"", ""oz5"", ""add:2"", ""gaussian:2"", ""exp:1""], ""data"": {}, ""qid"": 18}, ""params"": [{""scale"": 2.246382594108582, ""scale_offset"": 0.0, ""w"": 2.656069691672247, ""bias"": 1.0172025052646991, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.3980928236962907, ""scale_offset"": 0.01718472423776984, ""w"": -0.30872097530628095, ""bias"": 0.07973286321548037, ""detect_scale"": 0}, {}, {""scale"": 0.46155037995365905, ""scale_offset"": 0.05129946104995906, ""w"": 0.6366098092591532, ""bias"": 0.5034797569493618, ""detect_scale"": 0}, {""scale"": 0.5757185579940531, ""scale_offset"": 0.02775726648420095, ""w"": 0.6226834878702553, ""bias"": -1.0291213588065338, ""detect_scale"": 0}, {""scale"": 0.46155037995365905, ""scale_offset"": 0.05129946104995906, ""w"": -0.027205174286984816, ""bias"": -0.3464631142048602, ""detect_scale"": 0}, {""scale"": 0.5906813393538374, ""scale_offset"": 0.08383998227398842, ""w"": 0.07706859607510975, ""bias"": -0.1987184548896882, ""detect_scale"": 0}, {""scale"": 0.5730532562067389, ""scale_offset"": -0.038547632299363616, ""w"": 0.07523389564395899, ""bias"": -1.1054397471698738, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
607_fri_c4_1000_50,QM-11-bic,1,0.9276231570884188,0.9207920785541762,"{""program"": {""codes"": [""target"", ""add:2"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""oz2"", ""oz1"", ""oz3"", ""oz4"", ""oz43"", ""oz2"", ""linear:1"", ""oz48"", ""oz5"", ""add:2"", ""exp:1"", ""oz11"", ""oz5"", ""log:1"", ""oz3"", ""gaussian:2"", ""add:2"", ""oz47"", ""oz31"", ""oz30"", ""add:2"", ""oz8"", ""oz46"", ""oz41"", ""multiply:2"", ""add:2"", ""exp:1"", ""gaussian:2"", ""oz29"", ""oz3"", ""add:2"", ""gaussian:2""], ""data"": {}, ""qid"": 12}, ""params"": [{""scale"": 2.8334178924560547, ""scale_offset"": 0.0, ""w"": 3.1079899705261966, ""bias"": -2.864685729798847, ""detect_scale"": 0}, {}, {}, {}, {}, {}, {""scale"": 0.5920774653354877, ""scale_offset"": -0.054486253555864096, ""w"": -1.080541800288467, ""bias"": 0.9448908954814431, ""detect_scale"": 0}, {""scale"": 0.444606392592805, ""scale_offset"": -0.059900707839056856, ""w"": -0.8761295181243636, ""bias"": 0.706817210479576, ""detect_scale"": 0}, {""scale"": 0.4306360782862029, ""scale_offset"": -0.04688792297244072, ""w"": 0.04542682573882086, ""bias"": -0.5567325051722107, ""detect_scale"": 0}, {""scale"": 0.5849579564048933, ""scale_offset"": 0.03410700243711472, ""w"": -0.15184032226053096, ""bias"": -0.2347802846511117, ""detect_scale"": 0}, {""scale"": 0.5960478172201351, ""scale_offset"": 0.13060017332527787, ""w"": 0.01897972195179599, ""bias"": -0.02118886880382438, ""detect_scale"": 0}, {""scale"": 0.5920774653354877, ""scale_offset"": -0.054486253555864096, ""w"": 0.17972985570907937, ""bias"": 0.42762463667600026, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
608_fri_c3_1000_10,QM-11-bic,1,0.9478080682913982,0.9349898647564848,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""gaussian:2"", ""oz4"", ""add:2"", ""gaussian:2"", ""add:2"", ""oz1"", ""oz2"", ""oz5"", ""oz5"", ""oz3"", ""multiply:2"", ""oz3"", ""add:2"", ""oz5"", ""oz2"", ""oz5"", ""oz9"", ""tanh:1"", ""linear:1"", ""oz6"", ""oz5"", ""tanh:1"", ""oz4"", ""multiply:2"", ""oz4"", ""oz8"", ""log:1"", ""tanh:1"", ""inverse:1"", ""log:1"", ""gaussian:1"", ""oz10"", ""sqrt:1"", ""add:2"", ""gaussian:2""], ""data"": {}, ""qid"": 5}, ""params"": [{""scale"": 2.6022225618362427, ""scale_offset"": 0.0, ""w"": -3.352845227285166, ""bias"": 1.6191503760516799, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5858466413823861, ""scale_offset"": 0.030405099000781775, ""w"": -0.06419404274289656, ""bias"": 0.4103386496661551, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.4372897962996538, ""scale_offset"": -0.018228305779397484, ""w"": 0.63002185923191, ""bias"": 1.174206646014846, ""detect_scale"": 0}, {""scale"": 0.5771520231262393, ""scale_offset"": 0.008596701031550765, ""w"": 0.5754004645645936, ""bias"": -1.645984925338702, ""detect_scale"": 0}, {""scale"": 0.4046139041365107, ""scale_offset"": 0.04271436471492052, ""w"": -0.1090147141997388, ""bias"": 0.23470595379113204, ""detect_scale"": 0}, {""scale"": 0.4046139041365107, ""scale_offset"": 0.04271436471492052, ""w"": -0.12040952694900965, ""bias"": -0.3974741473755796, ""detect_scale"": 0}, {""scale"": 0.42449805781418576, ""scale_offset"": 0.059206674254499374, ""w"": -0.33580883966921515, ""bias"": -0.0027419612492802924, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
609_fri_c0_1000_5,QM-11-bic,1,0.9557531866531859,0.9555920984631029,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""add:2"", ""oz4"", ""gaussian:2"", ""oz5"", ""add:2"", ""multiply:2"", ""oz2"", ""oz1"", ""oz3"", ""oz3"", ""add:2"", ""oz1"", ""add:2"", ""oz5"", ""oz2"", ""sqrt:1"", ""multiply:2"", ""oz5"", ""oz3"", ""oz3"", ""oz4"", ""oz1"", ""oz3"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""log:1"", ""oz2"", ""multiply:2"", ""oz4"", ""oz1"", ""multiply:2"", ""multiply:2""], ""data"": {}, ""qid"": 16}, ""params"": [{""scale"": 2.3730639219284058, ""scale_offset"": 0.0, ""w"": -3.7302455069198333, ""bias"": 1.9271164177136142, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5859540004265811, ""scale_offset"": -0.02596803545160219, ""w"": 0.09708908657224882, ""bias"": 0.09290173768524683, ""detect_scale"": 0}, {}, {""scale"": 0.5763632281765401, ""scale_offset"": -0.007762549654114991, ""w"": 0.049279539789916206, ""bias"": -0.5468606380798339, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5911210720304362, ""scale_offset"": -0.05250502005312591, ""w"": -0.37821705023829316, ""bias"": -0.35957920864296855, ""detect_scale"": 0}, {""scale"": 0.5763274907799781, ""scale_offset"": -0.055763523617759346, ""w"": 0.6271137164168891, ""bias"": 0.61056850650382, ""detect_scale"": 0}, {""scale"": 0.585346989555963, ""scale_offset"": -0.03742306881723925, ""w"": 0.004284270668360622, ""bias"": 0.4734348702122459, ""detect_scale"": 0}, {""scale"": 0.585346989555963, ""scale_offset"": -0.03742306881723925, ""w"": 0.31581987302400966, ""bias"": -0.0067168635407686755, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
